Trend MA,MeanRev BB,Momentum ROC
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
